municipality,state,code,variable,value
Santiago Minas,Oaxaca,Coutput/pdfs/20477,"Rango de temperatura","16 – 26°C"
Santiago Minas,Oaxaca,Coutput/pdfs/20477,"Rango de precipitación","1200 - 2000 mm"
Santiago Nacaltepec,Oaxaca,Coutput/pdfs/20478,"Rango de temperatura","14 – 26°C"
Santiago Nacaltepec,Oaxaca,Coutput/pdfs/20478,"Rango de precipitación","400 - 800 mm"
Santiago Nejapilla,Oaxaca,Coutput/pdfs/20479,"Rango de temperatura","14 – 18°C"
Santiago Nejapilla,Oaxaca,Coutput/pdfs/20479,"Rango de precipitación","800 – 1 000 mm"
Santiago Nundiche,Oaxaca,Coutput/pdfs/20480,"Rango de temperatura","14 – 20°C"
Santiago Nundiche,Oaxaca,Coutput/pdfs/20480,"Rango de precipitación","700 – 1 000 mm"
Santiago Nuyoó,Oaxaca,Coutput/pdfs/20481,"Rango de temperatura","12 – 20°C"
Santiago Nuyoó,Oaxaca,Coutput/pdfs/20481,"Rango de precipitación","1 000 – 2 500 mm"
Santiago Pinotepa Nacional,Oaxaca,Coutput/pdfs/20482,"Rango de temperatura","26 – 28°C"
Santiago Pinotepa Nacional,Oaxaca,Coutput/pdfs/20482,"Rango de precipitación","1 000 – 2 000 mm"
Santiago Suchilquitongo,Oaxaca,Coutput/pdfs/20483,"Rango de temperatura","14 – 20°C"
Santiago Suchilquitongo,Oaxaca,Coutput/pdfs/20483,"Rango de precipitación","600 – 1 000 mm"
Santiago Tamazola,Oaxaca,Coutput/pdfs/20484,"Rango de temperatura","18 – 26ºC"
Santiago Tamazola,Oaxaca,Coutput/pdfs/20484,"Rango de precipitación","700 – 1 000 mm"
Santiago Tapextla,Oaxaca,Coutput/pdfs/20485,"Rango de temperatura","24 – 26°C"
Santiago Tapextla,Oaxaca,Coutput/pdfs/20485,"Rango de precipitación","1 200 – 1 500 mm"
Villa Tejúpam de la Unión,Oaxaca,Coutput/pdfs/20486,"Rango de temperatura","14 – 18°C"
Villa Tejúpam de la Unión,Oaxaca,Coutput/pdfs/20486,"Rango de precipitación","600 – 1 000 mm"
Santiago Tenango,Oaxaca,Coutput/pdfs/20487,"Rango de temperatura","14 – 20°C"
Santiago Tenango,Oaxaca,Coutput/pdfs/20487,"Rango de precipitación","400 – 1 000 mm"
Santiago Tepetlapa,Oaxaca,Coutput/pdfs/20488,"Rango de temperatura","14 – 18°C"
Santiago Tepetlapa,Oaxaca,Coutput/pdfs/20488,"Rango de precipitación","600 – 700 mm"
Santiago Tetepec,Oaxaca,Coutput/pdfs/20489,"Rango de temperatura","22 – 28°C"
Santiago Tetepec,Oaxaca,Coutput/pdfs/20489,"Rango de precipitación","1 000 – 2 500 mm"
Santiago Texcalcingo,Oaxaca,Coutput/pdfs/20490,"Rango de temperatura","14 – 20°C"
Santiago Texcalcingo,Oaxaca,Coutput/pdfs/20490,"Rango de precipitación","1 000 – 2 500 mm"
Santiago Textitlán,Oaxaca,Coutput/pdfs/20491,"Rango de temperatura","12 – 24°C"
Santiago Textitlán,Oaxaca,Coutput/pdfs/20491,"Rango de precipitación","1 500 – 2 500 mm"
Santiago Tilantongo,Oaxaca,Coutput/pdfs/20492,"Rango de temperatura","12 – 22°C"
Santiago Tilantongo,Oaxaca,Coutput/pdfs/20492,"Rango de precipitación","800 – 1 200 mm"
Santiago Tillo,Oaxaca,Coutput/pdfs/20493,"Rango de temperatura","16 – 18°C"
Santiago Tillo,Oaxaca,Coutput/pdfs/20493,"Rango de precipitación","600 – 1 000 mm"
Santiago Tlazoyaltepec,Oaxaca,Coutput/pdfs/20494,"Rango de temperatura","14 – 20°C"
Santiago Tlazoyaltepec,Oaxaca,Coutput/pdfs/20494,"Rango de precipitación","800 – 1 200 mm"
Santiago Xanica,Oaxaca,Coutput/pdfs/20495,"Rango de temperatura","18 – 26°C"
Santiago Xanica,Oaxaca,Coutput/pdfs/20495,"Rango de precipitación","1 500 – 3 000 mm"
Santiago Xiacuí,Oaxaca,Coutput/pdfs/20496,"Rango de temperatura","12 – 18°C"
Santiago Xiacuí,Oaxaca,Coutput/pdfs/20496,"Rango de precipitación","1 000 – 1 500 mm"
Santiago Yaitepec,Oaxaca,Coutput/pdfs/20497,"Rango de temperatura","10 – 20°C"
Santiago Yaitepec,Oaxaca,Coutput/pdfs/20497,"Rango de precipitación","1 500 – 2 500 mm"
Santiago Yaveo,Oaxaca,Coutput/pdfs/20498,"Rango de temperatura","20 – 28°C"
Santiago Yaveo,Oaxaca,Coutput/pdfs/20498,"Rango de precipitación","1 500 – 3 000 mm"
Santiago Yolomécatl,Oaxaca,Coutput/pdfs/20499,"Rango de temperatura","14 – 18°C"
Santiago Yolomécatl,Oaxaca,Coutput/pdfs/20499,"Rango de precipitación","700 – 900 mm"
Santiago Yosondúa,Oaxaca,Coutput/pdfs/20500,"Rango de temperatura","12 – 26°C"
Santiago Yosondúa,Oaxaca,Coutput/pdfs/20500,"Rango de precipitación","1 000 – 2 000 mm"
Santiago Yucuyachi,Oaxaca,Coutput/pdfs/20501,"Rango de temperatura","20 – 24°C"
Santiago Yucuyachi,Oaxaca,Coutput/pdfs/20501,"Rango de precipitación","800 – 1 000 mm"
Santiago Zacatepec,Oaxaca,Coutput/pdfs/20502,"Rango de temperatura","16 – 26°C"
Santiago Zacatepec,Oaxaca,Coutput/pdfs/20502,"Rango de precipitación","1 500 – 3 000 mm"
Santiago Zoochila,Oaxaca,Coutput/pdfs/20503,"Rango de temperatura","14 – 20°C"
Santiago Zoochila,Oaxaca,Coutput/pdfs/20503,"Rango de precipitación","1 200 – 2 000 mm"
Nuevo Zoquiápam,Oaxaca,Coutput/pdfs/20504,"Rango de temperatura","10 – 22°C"
Nuevo Zoquiápam,Oaxaca,Coutput/pdfs/20504,"Rango de precipitación","900 – 1 200 mm"
Santo Domingo Ingenio,Oaxaca,Coutput/pdfs/20505,"Rango de temperatura","24 – 28°C"
Santo Domingo Ingenio,Oaxaca,Coutput/pdfs/20505,"Rango de precipitación","900 – 2 000 mm"
Santo Domingo Albarradas,Oaxaca,Coutput/pdfs/20506,"Rango de temperatura","14 – 22°C"
Santo Domingo Albarradas,Oaxaca,Coutput/pdfs/20506,"Rango de precipitación","900 – 1 500 mm"
Santo Domingo Armenta,Oaxaca,Coutput/pdfs/20507,"Rango de temperatura","26 – 28°C"
Santo Domingo Armenta,Oaxaca,Coutput/pdfs/20507,"Rango de precipitación","1 000 – 1 200 mm"
Santo Domingo Chihuitán,Oaxaca,Coutput/pdfs/20508,"Rango de temperatura","22 – 28°C"
Santo Domingo Chihuitán,Oaxaca,Coutput/pdfs/20508,"Rango de precipitación","900 – 1 200 mm"
Santo Domingo de Morelos,Oaxaca,Coutput/pdfs/20509,"Rango de temperatura","24 – 28°C"
Santo Domingo de Morelos,Oaxaca,Coutput/pdfs/20509,"Rango de precipitación","900 – 2 000 mm"
Santo Domingo Ixcatlán,Oaxaca,Coutput/pdfs/20510,"Rango de temperatura","14 – 22°C"
Santo Domingo Ixcatlán,Oaxaca,Coutput/pdfs/20510,"Rango de precipitación","1 000 – 1 200 mm"
Santo Domingo Nuxaá,Oaxaca,Coutput/pdfs/20511,"Rango de temperatura","14 – 20°C"
Santo Domingo Nuxaá,Oaxaca,Coutput/pdfs/20511,"Rango de precipitación","900 – 1 200 mm"
Santo Domingo Ozolotepec,Oaxaca,Coutput/pdfs/20512,"Rango de temperatura","10 – 20°C"
Santo Domingo Ozolotepec,Oaxaca,Coutput/pdfs/20512,"Rango de precipitación","1 000 – 1 500 mm"
Santo Domingo Petapa,Oaxaca,Coutput/pdfs/20513,"Rango de temperatura","18 – 26°C"
Santo Domingo Petapa,Oaxaca,Coutput/pdfs/20513,"Rango de precipitación","1 000 – 2 500 mm"
Santo Domingo Roayaga,Oaxaca,Coutput/pdfs/20514,"Rango de temperatura","14 – 24°C"
Santo Domingo Roayaga,Oaxaca,Coutput/pdfs/20514,"Rango de precipitación","1 200 – 2 500 mm"
Santo Domingo Tehuantepec,Oaxaca,Coutput/pdfs/20515,"Rango de temperatura","20 – 30°C"
Santo Domingo Tehuantepec,Oaxaca,Coutput/pdfs/20515,"Rango de precipitación","600 – 1 000 mm"
Santo Domingo Teojomulco,Oaxaca,Coutput/pdfs/20516,"Rango de temperatura","14 – 26°C"
Santo Domingo Teojomulco,Oaxaca,Coutput/pdfs/20516,"Rango de precipitación","1 200 – 2 500 mm"
Santo Domingo Tepuxtepec,Oaxaca,Coutput/pdfs/20517,"Rango de temperatura","14 – 24°C"
Santo Domingo Tepuxtepec,Oaxaca,Coutput/pdfs/20517,"Rango de precipitación","700 – 900 mm"
Santo Domingo Tlatayápam,Oaxaca,Coutput/pdfs/20518,"Rango de temperatura","14 – 18°C"
Santo Domingo Tlatayápam,Oaxaca,Coutput/pdfs/20518,"Rango de precipitación","800 – 1 000 mm"
Santo Domingo Tomaltepec,Oaxaca,Coutput/pdfs/20519,"Rango de temperatura","12 – 22°C"
Santo Domingo Tomaltepec,Oaxaca,Coutput/pdfs/20519,"Rango de precipitación","600 – 1 200 mm"
Santo Domingo Tonalá,Oaxaca,Coutput/pdfs/20520,"Rango de temperatura","16 – 24°C"
Santo Domingo Tonalá,Oaxaca,Coutput/pdfs/20520,"Rango de precipitación","700 – 1 000 mm"
Santo Domingo Tonaltepec,Oaxaca,Coutput/pdfs/20521,"Rango de temperatura","14 – 18°C"
Santo Domingo Tonaltepec,Oaxaca,Coutput/pdfs/20521,"Rango de precipitación","700 – 1 000 mm"
Santo Domingo Xagacía,Oaxaca,Coutput/pdfs/20522,"Rango de temperatura","12 – 20°C"
Santo Domingo Xagacía,Oaxaca,Coutput/pdfs/20522,"Rango de precipitación","1 200 – 2 000 mm"
Santo Domingo Yanhuitlán,Oaxaca,Coutput/pdfs/20523,"Rango de temperatura","14 – 18°C"
Santo Domingo Yanhuitlán,Oaxaca,Coutput/pdfs/20523,"Rango de precipitación","600 - 800 mm"
Santo Domingo Yodohino,Oaxaca,Coutput/pdfs/20524,"Rango de temperatura","18 – 22°C"
Santo Domingo Yodohino,Oaxaca,Coutput/pdfs/20524,"Rango de precipitación","700 - 800 mm"
Santo Domingo Zanatepec,Oaxaca,Coutput/pdfs/20525,"Rango de temperatura","20 – 28°C"
Santo Domingo Zanatepec,Oaxaca,Coutput/pdfs/20525,"Rango de precipitación","1 200 – 2 500 mm"
Santos Reyes Nopala,Oaxaca,Coutput/pdfs/20526,"Rango de temperatura","16 – 28°C"
Santos Reyes Nopala,Oaxaca,Coutput/pdfs/20526,"Rango de precipitación","1 000 – 2 500 mm"
Santos Reyes Pápalo,Oaxaca,Coutput/pdfs/20527,"Rango de temperatura","12 – 24°C"
Santos Reyes Pápalo,Oaxaca,Coutput/pdfs/20527,"Rango de precipitación","500 – 900 mm"
Santos Reyes Tepejillo,Oaxaca,Coutput/pdfs/20528,"Rango de temperatura","16 – 22°C"
Santos Reyes Tepejillo,Oaxaca,Coutput/pdfs/20528,"Rango de precipitación","800 – 1 000 mm"
Santos Reyes Yucuná,Oaxaca,Coutput/pdfs/20529,"Rango de temperatura","16 – 24°C"
Santos Reyes Yucuná,Oaxaca,Coutput/pdfs/20529,"Rango de precipitación","700 –1 000 mm"
Santo Tomás Jalieza,Oaxaca,Coutput/pdfs/20530,"Rango de temperatura","16 – 22°C"
Santo Tomás Jalieza,Oaxaca,Coutput/pdfs/20530,"Rango de precipitación","600 – 800 mm"
Santo Tomás Mazaltepec,Oaxaca,Coutput/pdfs/20531,"Rango de temperatura","14 – 20°C"
Santo Tomás Mazaltepec,Oaxaca,Coutput/pdfs/20531,"Rango de precipitación","600 – 900 mm"
Santo Tomás Ocotepec,Oaxaca,Coutput/pdfs/20532,"Rango de temperatura","12 – 18°C"
Santo Tomás Ocotepec,Oaxaca,Coutput/pdfs/20532,"Rango de precipitación","900 – 2 000 mm"
Santo Tomás Tamazulapan,Oaxaca,Coutput/pdfs/20533,"Rango de temperatura","10 – 20°C"
Santo Tomás Tamazulapan,Oaxaca,Coutput/pdfs/20533,"Rango de precipitación","600 – 1 200 mm"
San Vicente Coatlán,Oaxaca,Coutput/pdfs/20534,"Rango de temperatura","16 – 24°C"
San Vicente Coatlán,Oaxaca,Coutput/pdfs/20534,"Rango de precipitación","500 – 800 mm"
San Vicente Lachixío,Oaxaca,Coutput/pdfs/20535,"Rango de temperatura","14 – 22°C"
San Vicente Lachixío,Oaxaca,Coutput/pdfs/20535,"Rango de precipitación","900 – 2 000 mm"
San Vicente Nuñú,Oaxaca,Coutput/pdfs/20536,"Rango de temperatura","10 – 18°C"
San Vicente Nuñú,Oaxaca,Coutput/pdfs/20536,"Rango de precipitación","700 – 800 mm"
Silacayoápam,Oaxaca,Coutput/pdfs/20537,"Rango de temperatura","16 – 26°C"
Silacayoápam,Oaxaca,Coutput/pdfs/20537,"Rango de precipitación","700 – 1 200 mm"
Sitio de Xitlapehua,Oaxaca,Coutput/pdfs/20538,"Rango de temperatura","18 – 22°C"
Sitio de Xitlapehua,Oaxaca,Coutput/pdfs/20538,"Rango de precipitación","500 – 600 mm"
Soledad Etla,Oaxaca,Coutput/pdfs/20539,"Rango de temperatura","18 – 22°C"
Soledad Etla,Oaxaca,Coutput/pdfs/20539,"Rango de precipitación","700 – 800 mm"
Villa de Tamazulápam del Progreso,Oaxaca,Coutput/pdfs/20540,"Rango de temperatura","14 – 20°C"
Villa de Tamazulápam del Progreso,Oaxaca,Coutput/pdfs/20540,"Rango de precipitación","600 – 800 mm"
Tanetze de Zaragoza,Oaxaca,Coutput/pdfs/20541,"Rango de temperatura","18 – 24°C"
Tanetze de Zaragoza,Oaxaca,Coutput/pdfs/20541,"Rango de precipitación","1 500 – 2 500 mm"
Taniche,Oaxaca,Coutput/pdfs/20542,"Rango de temperatura","18 – 20°C"
Taniche,Oaxaca,Coutput/pdfs/20542,"Rango de precipitación","600 – 700 mm"
Tataltepec de Valdés,Oaxaca,Coutput/pdfs/20543,"Rango de temperatura","16 – 28°C"
Tataltepec de Valdés,Oaxaca,Coutput/pdfs/20543,"Rango de precipitación","1 200 – 2 000 mm"
Teococuilco de Marcos Pérez,Oaxaca,Coutput/pdfs/20544,"Rango de temperatura","10 – 22°C"
Teococuilco de Marcos Pérez,Oaxaca,Coutput/pdfs/20544,"Rango de precipitación","700 – 1 200 mm"
Teotitlán de Flores Magón,Oaxaca,Coutput/pdfs/20545,"Rango de temperatura","14 – 26°C"
Teotitlán de Flores Magón,Oaxaca,Coutput/pdfs/20545,"Rango de precipitación","300 – 1 200 mm"
Teotitlán del Valle,Oaxaca,Coutput/pdfs/20546,"Rango de temperatura","10 – 22°C"
Teotitlán del Valle,Oaxaca,Coutput/pdfs/20546,"Rango de precipitación","600 – 1 200 mm"
Teotongo,Oaxaca,Coutput/pdfs/20547,"Rango de temperatura","16 – 20°C"
Teotongo,Oaxaca,Coutput/pdfs/20547,"Rango de precipitación","600 – 800 mm"
Tepelmeme Villa de Morelos,Oaxaca,Coutput/pdfs/20548,"Rango de temperatura","14 – 24°C"
Tepelmeme Villa de Morelos,Oaxaca,Coutput/pdfs/20548,"Rango de precipitación","300 – 800 mm"
Tezoatlán de Segura y Luna,Oaxaca,Coutput/pdfs/20549,"Rango de temperatura","16 – 24°C"
Tezoatlán de Segura y Luna,Oaxaca,Coutput/pdfs/20549,"Rango de precipitación","700 – 900 mm"
San Jerónimo Tlacochahuaya,Oaxaca,Coutput/pdfs/20550,"Rango de temperatura","16 – 22°C"
San Jerónimo Tlacochahuaya,Oaxaca,Coutput/pdfs/20550,"Rango de precipitación","600 – 900 mm"
Tlacolula de Matamoros,Oaxaca,Coutput/pdfs/20551,"Rango de temperatura","16 – 26°C"
Tlacolula de Matamoros,Oaxaca,Coutput/pdfs/20551,"Rango de precipitación","400 – 800 mm"
Tlacotepec Plumas,Oaxaca,Coutput/pdfs/20552,"Rango de temperatura","14 – 18°C"
Tlacotepec Plumas,Oaxaca,Coutput/pdfs/20552,"Rango de precipitación","600 – 700 mm"
Tlalixtac de Cabrera,Oaxaca,Coutput/pdfs/20553,"Rango de temperatura","12 – 22°C"
Tlalixtac de Cabrera,Oaxaca,Coutput/pdfs/20553,"Rango de precipitación","600 – 1 200 mm"
Totontepec Villa de Morelos,Oaxaca,Coutput/pdfs/20554,"Rango de temperatura","12 – 26°C"
Totontepec Villa de Morelos,Oaxaca,Coutput/pdfs/20554,"Rango de precipitación","1 000 – 3 000 mm"
Trinidad Zaachila,Oaxaca,Coutput/pdfs/20555,"Rango de temperatura","18 – 22°C"
Trinidad Zaachila,Oaxaca,Coutput/pdfs/20555,"Rango de precipitación","600 – 800 mm"
La Trinidad Vista Hermosa,Oaxaca,Coutput/pdfs/20556,"Rango de temperatura","14 – 18°C"
La Trinidad Vista Hermosa,Oaxaca,Coutput/pdfs/20556,"Rango de precipitación","600 – 700 mm"
Unión Hidalgo,Oaxaca,Coutput/pdfs/20557,"Rango de temperatura","26 – 27°C"
Unión Hidalgo,Oaxaca,Coutput/pdfs/20557,"Rango de precipitación","900 – 1 200 mm"
Valerio Trujano,Oaxaca,Coutput/pdfs/20558,"Rango de temperatura","20 – 26°C"
Valerio Trujano,Oaxaca,Coutput/pdfs/20558,"Rango de precipitación","400 – 600 mm"
San Juan Bautista Valle Nacional,Oaxaca,Coutput/pdfs/20559,"Rango de temperatura","12 – 26°C"
San Juan Bautista Valle Nacional,Oaxaca,Coutput/pdfs/20559,"Rango de precipitación","1 200 – 5 000 mm"
Villa Díaz Ordaz,Oaxaca,Coutput/pdfs/20560,"Rango de temperatura","10 – 20°C"
Villa Díaz Ordaz,Oaxaca,Coutput/pdfs/20560,"Rango de precipitación","600 – 1 500 mm"
Yaxe,Oaxaca,Coutput/pdfs/20561,"Rango de temperatura","16 – 22°C"
Yaxe,Oaxaca,Coutput/pdfs/20561,"Rango de precipitación","500 – 700 mm"
Magdalena Yodocono de Porfirio Díaz,Oaxaca,Coutput/pdfs/20562,"Rango de temperatura","10 – 18°C"
Magdalena Yodocono de Porfirio Díaz,Oaxaca,Coutput/pdfs/20562,"Rango de precipitación","700 – 800 mm"
Yogana,Oaxaca,Coutput/pdfs/20563,"Rango de temperatura","16 – 22°C"
Yogana,Oaxaca,Coutput/pdfs/20563,"Rango de precipitación","600 – 900 mm"
Yutanduchi de Guerrero,Oaxaca,Coutput/pdfs/20564,"Rango de temperatura","18 – 22°C"
Yutanduchi de Guerrero,Oaxaca,Coutput/pdfs/20564,"Rango de precipitación","900 – 1 200 mm"
Villa de Zaachila,Oaxaca,Coutput/pdfs/20565,"Rango de temperatura","16 – 22°C"
Villa de Zaachila,Oaxaca,Coutput/pdfs/20565,"Rango de precipitación","600 – 800 mm"
Zapotitlán del Río,Oaxaca,Coutput/pdfs/20566,"Rango de temperatura","12 – 24°C"
Zapotitlán del Río,Oaxaca,Coutput/pdfs/20566,"Rango de precipitación","900 – 2 500 mm"
Zapotitlán Lagunas,Oaxaca,Coutput/pdfs/20567,"Rango de temperatura","20 – 24°C"
Zapotitlán Lagunas,Oaxaca,Coutput/pdfs/20567,"Rango de precipitación","700 – 900 mm"
Zapotitlán Palmas,Oaxaca,Coutput/pdfs/20568,"Rango de temperatura","18 – 20°C"
Zapotitlán Palmas,Oaxaca,Coutput/pdfs/20568,"Rango de precipitación","700 – 900 mm"
Santa Inés de Zaragoza,Oaxaca,Coutput/pdfs/20569,"Rango de temperatura","16 – 20°C"
Santa Inés de Zaragoza,Oaxaca,Coutput/pdfs/20569,"Rango de precipitación","700 – 1 200 mm"
Zimatlán de Álvarez,Oaxaca,Coutput/pdfs/20570,"Rango de temperatura","12 – 22°C"
Zimatlán de Álvarez,Oaxaca,Coutput/pdfs/20570,"Rango de precipitación","600 – 2 500 mm"
Acajete,Puebla,Coutput/pdfs/21001,"Rango de temperatura","6 – 16°C"
Acajete,Puebla,Coutput/pdfs/21001,"Rango de precipitación","700 – 1 100 mm"
Acateno,Puebla,Coutput/pdfs/21002,"Rango de temperatura","22 – 26 °C"
Acateno,Puebla,Coutput/pdfs/21002,"Rango de precipitación","1400 – 3600 mm"
Acatlán,Puebla,Coutput/pdfs/21003,"Rango de temperatura","18 – 26°C"
Acatlán,Puebla,Coutput/pdfs/21003,"Rango de precipitación","700 – 900 mm"
Acatzingo,Puebla,Coutput/pdfs/21004,"Rango de temperatura","12 – 18°C"
Acatzingo,Puebla,Coutput/pdfs/21004,"Rango de precipitación","600 – 900 mm"
Acteopan,Puebla,Coutput/pdfs/21005,"Rango de temperatura","16 – 24°C"
Acteopan,Puebla,Coutput/pdfs/21005,"Rango de precipitación","800 – 1 000 mm"
Ahuacatlán,Puebla,Coutput/pdfs/21006,"Rango de temperatura","14 – 22 °C"
Ahuacatlán,Puebla,Coutput/pdfs/21006,"Rango de precipitación","1400 – 2100 mm"
Ahuatlán,Puebla,Coutput/pdfs/21007,"Rango de temperatura","20 – 26°C"
Ahuatlán,Puebla,Coutput/pdfs/21007,"Rango de precipitación","700 – 900 mm"
Ahuazotepec,Puebla,Coutput/pdfs/21008,"Rango de temperatura","12 – 16°C"
Ahuazotepec,Puebla,Coutput/pdfs/21008,"Rango de precipitación","900 – 1600 mm"
Ahuehuetitla,Puebla,Coutput/pdfs/21009,"Rango de temperatura","20 – 24°C"
Ahuehuetitla,Puebla,Coutput/pdfs/21009,"Rango de precipitación","700 – 800 mm"
Ajalpan,Puebla,Coutput/pdfs/21010,"Rango de temperatura","12 – 24°C"
Ajalpan,Puebla,Coutput/pdfs/21010,"Rango de precipitación","300 – 3 100 mm"
Albino Zertuche,Puebla,Coutput/pdfs/21011,"Rango de temperatura","19 – 25 °C"
Albino Zertuche,Puebla,Coutput/pdfs/21011,"Rango de precipitación","700 – 900 mm"
Aljojuca,Puebla,Coutput/pdfs/21012,"Rango de temperatura","12 – 14°C"
Aljojuca,Puebla,Coutput/pdfs/21012,"Rango de precipitación","600 – 700 mm"
Altepexi,Puebla,Coutput/pdfs/21013,"Rango de temperatura","20 – 24°C"
Altepexi,Puebla,Coutput/pdfs/21013,"Rango de precipitación","300 – 500 mm"
Amixtlán,Puebla,Coutput/pdfs/21014,"Rango de temperatura","18 – 24°C"
Amixtlán,Puebla,Coutput/pdfs/21014,"Rango de precipitación","1 900 – 2 100 mm"
Amozoc,Puebla,Coutput/pdfs/21015,"Rango de temperatura","12 – 18°C"
Amozoc,Puebla,Coutput/pdfs/21015,"Rango de precipitación","900 – 1 100 mm"
Aquixtla,Puebla,Coutput/pdfs/21016,"Rango de temperatura","12 – 18°C"
Aquixtla,Puebla,Coutput/pdfs/21016,"Rango de precipitación","600 – 900 mm"
Atempan,Puebla,Coutput/pdfs/21017,"Rango de temperatura","12 – 16°C"
Atempan,Puebla,Coutput/pdfs/21017,"Rango de precipitación","900 – 1 500 mm"
Atexcal,Puebla,Coutput/pdfs/21018,"Rango de temperatura","12 – 22°C"
Atexcal,Puebla,Coutput/pdfs/21018,"Rango de precipitación","600 – 800 mm"
Atlixco,Puebla,Coutput/pdfs/21019,"Rango de temperatura","10 – 20°C"
Atlixco,Puebla,Coutput/pdfs/21019,"Rango de precipitación","900 – 1 300 mm"
Atoyatempan,Puebla,Coutput/pdfs/21020,"Rango de temperatura","16 – 18 °C"
Atoyatempan,Puebla,Coutput/pdfs/21020,"Rango de precipitación","600 – 700 mm"
Atzala,Puebla,Coutput/pdfs/21021,"Rango de temperatura","24 – 26°C"
Atzala,Puebla,Coutput/pdfs/21021,"Rango de precipitación","800 – 1 000 mm"
Atzitzihuacán,Puebla,Coutput/pdfs/21022,"Rango de temperatura","14 – 22°C"
Atzitzihuacán,Puebla,Coutput/pdfs/21022,"Rango de precipitación","900 – 1 300 mm"
Atzitzintla,Puebla,Coutput/pdfs/21023,"Rango de temperatura","2 – 16° C"
Atzitzintla,Puebla,Coutput/pdfs/21023,"Rango de precipitación","400 – 900 mm"
Axutla,Puebla,Coutput/pdfs/21024,"Rango de temperatura","20 – 26 °C"
Axutla,Puebla,Coutput/pdfs/21024,"Rango de precipitación","700 – 900 mm"
Ayotoxco de Guerrero,Puebla,Coutput/pdfs/21025,"Rango de temperatura","20 – 26°C"
Ayotoxco de Guerrero,Puebla,Coutput/pdfs/21025,"Rango de precipitación","2 400 – 3 600 mm"
Calpan,Puebla,Coutput/pdfs/21026,"Rango de temperatura","8 – 16°C"
Calpan,Puebla,Coutput/pdfs/21026,"Rango de precipitación","900 – 1 100 mm"
Caltepec,Puebla,Coutput/pdfs/21027,"Rango de temperatura","14 – 22°C"
Caltepec,Puebla,Coutput/pdfs/21027,"Rango de precipitación","400 – 800 mm"
Camocuautla,Puebla,Coutput/pdfs/21028,"Rango de temperatura","18 – 22°C"
Camocuautla,Puebla,Coutput/pdfs/21028,"Rango de precipitación","2 000 – 2 500 mm"
Caxhuacan,Puebla,Coutput/pdfs/21029,"Rango de temperatura","20 – 24 °C"
Caxhuacan,Puebla,Coutput/pdfs/21029,"Rango de precipitación","2 900 – 3 600 mm"
