municipality,state,code,variable,min_precipitation,max_precipitation
Villa Díaz Ordaz,Oaxaca,Coutput/pdfs/20560,"Rango de precipitación","600,1500 "
Yaxe,Oaxaca,Coutput/pdfs/20561,"Rango de precipitación","500,700 "
Magdalena Yodocono de Porfirio Díaz,Oaxaca,Coutput/pdfs/20562,"Rango de precipitación","700,800 "
Yogana,Oaxaca,Coutput/pdfs/20563,"Rango de precipitación","600,900 "
Yutanduchi de Guerrero,Oaxaca,Coutput/pdfs/20564,"Rango de precipitación","900,1200 "
Villa de Zaachila,Oaxaca,Coutput/pdfs/20565,"Rango de precipitación","600,800 "
Zapotitlán del Río,Oaxaca,Coutput/pdfs/20566,"Rango de precipitación","900,2500 "
Zapotitlán Lagunas,Oaxaca,Coutput/pdfs/20567,"Rango de precipitación","700,900 "
Zapotitlán Palmas,Oaxaca,Coutput/pdfs/20568,"Rango de precipitación","700,900 "
Santa Inés de Zaragoza,Oaxaca,Coutput/pdfs/20569,"Rango de precipitación","700,1200 "
Zimatlán de Álvarez,Oaxaca,Coutput/pdfs/20570,"Rango de precipitación","600,2500 "
Acajete,Puebla,Coutput/pdfs/21001,"Rango de precipitación","700,1100 "
Acateno,Puebla,Coutput/pdfs/21002,"Rango de precipitación","1400,3600 "
Acatlán,Puebla,Coutput/pdfs/21003,"Rango de precipitación","700,900 "
Acatzingo,Puebla,Coutput/pdfs/21004,"Rango de precipitación","600,900 "
Acteopan,Puebla,Coutput/pdfs/21005,"Rango de precipitación","800,1000 "
Ahuacatlán,Puebla,Coutput/pdfs/21006,"Rango de precipitación","1400,2100 "
Ahuatlán,Puebla,Coutput/pdfs/21007,"Rango de precipitación","700,900 "
Ahuazotepec,Puebla,Coutput/pdfs/21008,"Rango de precipitación","900,1600 "
Ahuehuetitla,Puebla,Coutput/pdfs/21009,"Rango de precipitación","700,800 "
Ajalpan,Puebla,Coutput/pdfs/21010,"Rango de precipitación","300,3100 "
Albino Zertuche,Puebla,Coutput/pdfs/21011,"Rango de precipitación","700,900 "
Aljojuca,Puebla,Coutput/pdfs/21012,"Rango de precipitación","600,700 "
Altepexi,Puebla,Coutput/pdfs/21013,"Rango de precipitación","300,500 "
Amixtlán,Puebla,Coutput/pdfs/21014,"Rango de precipitación","1900,2100 "
Amozoc,Puebla,Coutput/pdfs/21015,"Rango de precipitación","900,1100 "
Aquixtla,Puebla,Coutput/pdfs/21016,"Rango de precipitación","600,900 "
Atempan,Puebla,Coutput/pdfs/21017,"Rango de precipitación","900,1500 "
Atexcal,Puebla,Coutput/pdfs/21018,"Rango de precipitación","600,800 "
Atlixco,Puebla,Coutput/pdfs/21019,"Rango de precipitación","900,1300 "
Atoyatempan,Puebla,Coutput/pdfs/21020,"Rango de precipitación","600,700 "
Atzala,Puebla,Coutput/pdfs/21021,"Rango de precipitación","800,1000 "
Atzitzihuacán,Puebla,Coutput/pdfs/21022,"Rango de precipitación","900,1300 "
Atzitzintla,Puebla,Coutput/pdfs/21023,"Rango de precipitación","400,900 "
Axutla,Puebla,Coutput/pdfs/21024,"Rango de precipitación","700,900 "
Ayotoxco de Guerrero,Puebla,Coutput/pdfs/21025,"Rango de precipitación","2400,3600 "
Calpan,Puebla,Coutput/pdfs/21026,"Rango de precipitación","900,1100 "
Caltepec,Puebla,Coutput/pdfs/21027,"Rango de precipitación","400,800 "
Camocuautla,Puebla,Coutput/pdfs/21028,"Rango de precipitación","2000,2500 "
Caxhuacan,Puebla,Coutput/pdfs/21029,"Rango de precipitación","2900,3600 "
Coatepec,Puebla,Coutput/pdfs/21030,"Rango de precipitación","2400,2600 "
Coatzingo,Puebla,Coutput/pdfs/21031,"Rango de precipitación","700,900 "
Cohetzala,Puebla,Coutput/pdfs/21032,"Rango de precipitación","700,900 "
Cohuecan,Puebla,Coutput/pdfs/21033,"Rango de precipitación","900,1100 "
Coronango,Puebla,Coutput/pdfs/21034,"Rango de precipitación","800,1000 "
Coxcatlán,Puebla,Coutput/pdfs/21035,"Rango de precipitación","300,1100 "
Coyomeapan,Puebla,Coutput/pdfs/21036,"Rango de precipitación","500,4100 "
Coyotepec,Puebla,Coutput/pdfs/21037,"Rango de precipitación","600,800 "
Cuapiaxtla de Madero,Puebla,Coutput/pdfs/21038,"Rango de precipitación","600,800 "
Cuautempan,Puebla,Coutput/pdfs/21039,"Rango de precipitación","1100,2100 "
Cuautinchán,Puebla,Coutput/pdfs/21040,"Rango de precipitación","700,900 "
Cuautlancingo,Puebla,Coutput/pdfs/21041,"Rango de precipitación","800,1000 "
Cuayuca de Andrade,Puebla,Coutput/pdfs/21042,"Rango de precipitación","700,900 "
Cuetzalan del Progreso,Puebla,Coutput/pdfs/21043,"Rango de precipitación","1900,4100 "
Cuyoaco,Puebla,Coutput/pdfs/21044,"Rango de precipitación","600,900 "
Chalchicomula de Sesma,Puebla,Coutput/pdfs/21045,"Rango de precipitación","400,900 "
Chapulco,Puebla,Coutput/pdfs/21046,"Rango de precipitación","400,600 "
Chiautla,Puebla,Coutput/pdfs/21047,"Rango de precipitación","700,900 "
Chiautzingo,Puebla,Coutput/pdfs/21048,"Rango de precipitación","900,1100 "
Chiconcuautla,Puebla,Coutput/pdfs/21049,"Rango de precipitación","1400,2100 "
Chichiquila,Puebla,Coutput/pdfs/21050,"Rango de precipitación","1900,2000 "
Chietla,Puebla,Coutput/pdfs/21051,"Rango de precipitación","800,1000 "
Chigmecatitlán,Puebla,Coutput/pdfs/21052,"Rango de precipitación","600,1000 "
Chignahuapan,Puebla,Coutput/pdfs/21053,"Rango de precipitación","600,900 "
Chignautla,Puebla,Coutput/pdfs/21054,"Rango de precipitación","600,1600 "
Chila,Puebla,Coutput/pdfs/21055,"Rango de precipitación","700,900 "
Chila de la Sal,Puebla,Coutput/pdfs/21056,"Rango de precipitación","600,800 "
Honey,Puebla,Coutput/pdfs/21057,"Rango de precipitación","1100,1600 "
Chilchotla,Puebla,Coutput/pdfs/21058,"Rango de precipitación","700,1600 "
Chinantla,Puebla,Coutput/pdfs/21059,"Rango de precipitación","700,900 "
Domingo Arenas,Puebla,Coutput/pdfs/21060,"Rango de precipitación","1100,1300 "
Eloxochitlán,Puebla,Coutput/pdfs/21061,"Rango de precipitación","2400,3100 "
Epatlán,Puebla,Coutput/pdfs/21062,"Rango de precipitación","800,1000 "
Esperanza,Puebla,Coutput/pdfs/21063,"Rango de precipitación","300,700 "
Francisco Z Mena,Puebla,Coutput/pdfs/21064,"Rango de precipitación","1400,1600 "
General Felipe Ángeles,Puebla,Coutput/pdfs/21065,"Rango de precipitación","600,900 "
Guadalupe,Puebla,Coutput/pdfs/21066,"Rango de precipitación","600,800 "
Guadalupe Victoria,Puebla,Coutput/pdfs/21067,"Rango de precipitación","300,900 "
Hermenegildo Galeana,Puebla,Coutput/pdfs/21068,"Rango de precipitación","2400,3100 "
Huaquechula,Puebla,Coutput/pdfs/21069,"Rango de precipitación","800,1100 "
Huatlatlauca,Puebla,Coutput/pdfs/21070,"Rango de precipitación","600,900 "
Huauchinango,Puebla,Coutput/pdfs/21071,"Rango de precipitación","1400,2100 "
Huehuetla,Puebla,Coutput/pdfs/21072,"Rango de precipitación","2900,3600 "
Huehuetlán el Chico,Puebla,Coutput/pdfs/21073,"Rango de precipitación","800,1000 "
Huejotzingo,Puebla,Coutput/pdfs/21074,"Rango de precipitación","900,1100 "
Hueyapan,Puebla,Coutput/pdfs/21075,"Rango de precipitación","1400,3600 "
Hueytamalco,Puebla,Coutput/pdfs/21076,"Rango de precipitación","1500,3600 "
Hueytlalpan,Puebla,Coutput/pdfs/21077,"Rango de precipitación","2400,3100 "
Huitzilan de Serdán,Puebla,Coutput/pdfs/21078,"Rango de precipitación","1400,2000 "
Huitziltepec,Puebla,Coutput/pdfs/21079,"Rango de precipitación","600,700 "
Atlequizayan,Puebla,Coutput/pdfs/21080,"Rango de precipitación","2400,2600 "
Ixcamilpa de Guerrero,Puebla,Coutput/pdfs/21081,"Rango de precipitación","700,900 "
Ixcaquixtla,Puebla,Coutput/pdfs/21082,"Rango de precipitación","600,800 "
Ixtacamaxtitlán,Puebla,Coutput/pdfs/21083,"Rango de precipitación","600,900 "
Ixtepec,Puebla,Coutput/pdfs/21084,"Rango de precipitación","2400,3100 "
Izúcar de Matamoros,Puebla,Coutput/pdfs/21085,"Rango de precipitación","700,900 "
Jalpan,Puebla,Coutput/pdfs/21086,"Rango de precipitación","1900,2600 "
Jolalpan,Puebla,Coutput/pdfs/21087,"Rango de precipitación","800,1000 "
Jonotla,Puebla,Coutput/pdfs/21088,"Rango de precipitación","2400,4100 "
Jopala,Puebla,Coutput/pdfs/21089,"Rango de precipitación","2900,3100 "
Juan C Bonilla,Puebla,Coutput/pdfs/21090,"Rango de precipitación","900,1000 "
Juan Galindo,Puebla,Coutput/pdfs/21091,"Rango de precipitación","1100,1300 "
Juan N Méndez,Puebla,Coutput/pdfs/21092,"Rango de precipitación","600,800 "
La Fragua,Puebla,Coutput/pdfs/21093,"Rango de precipitación","300,1100 "
Libres,Puebla,Coutput/pdfs/21094,"Rango de precipitación","400,900 "
La Magdalena Tlatlauquitepec,Puebla,Coutput/pdfs/21095,"Rango de precipitación","700,900 "
Mazapiltepec de Juárez,Puebla,Coutput/pdfs/21096,"Rango de precipitación","500,900 "
Mixtla,Puebla,Coutput/pdfs/21097,"Rango de precipitación","600,800 "
Molcaxac,Puebla,Coutput/pdfs/21098,"Rango de precipitación","600,700 "
Cañada Morelos,Puebla,Coutput/pdfs/21099,"Rango de precipitación","300,600 "
Naupan,Puebla,Coutput/pdfs/21100,"Rango de precipitación","1900,2100 "
Nauzontla,Puebla,Coutput/pdfs/21101,"Rango de precipitación","1900,2600 "
Nealtican,Puebla,Coutput/pdfs/21102,"Rango de precipitación","800,1000 "
Nicolás Bravo,Puebla,Coutput/pdfs/21103,"Rango de precipitación","400,700 "
Nopalucan,Puebla,Coutput/pdfs/21104,"Rango de precipitación","500,900 "
Ocotepec,Puebla,Coutput/pdfs/21105,"Rango de precipitación","500,900 "
Ocoyucan,Puebla,Coutput/pdfs/21106,"Rango de precipitación","800,1000 "
Olintla,Puebla,Coutput/pdfs/21107,"Rango de precipitación","2400,3600 "
Oriental,Puebla,Coutput/pdfs/21108,"Rango de precipitación","300,600 "
Pahuatlán,Puebla,Coutput/pdfs/21109,"Rango de precipitación","1900,2100 "
Palmar de Bravo,Puebla,Coutput/pdfs/21110,"Rango de precipitación","300,700 "
Pantepec,Puebla,Coutput/pdfs/21111,"Rango de precipitación","1900,2000 "
Petlalcingo,Puebla,Coutput/pdfs/21112,"Rango de precipitación","700,900 "
Piaxtla,Puebla,Coutput/pdfs/21113,"Rango de precipitación","700,900 "
Puebla,Puebla,Coutput/pdfs/21114,"Rango de precipitación","400,900 "
Quecholac,Puebla,Coutput/pdfs/21115,"Rango de precipitación","400,900 "
Quimixtlán,Puebla,Coutput/pdfs/21116,"Rango de precipitación","1400,2100 "
Rafael Lara Grajales,Puebla,Coutput/pdfs/21117,"Rango de precipitación","500,700 "
Los Reyes de Juárez,Puebla,Coutput/pdfs/21118,"Rango de precipitación","600,800 "
San Andrés Cholula,Puebla,Coutput/pdfs/21119,"Rango de precipitación","800,1000 "
San Antonio Cañada,Puebla,Coutput/pdfs/21120,"Rango de precipitación","400,700 "
San Diego la Mesa Tochimiltzi,Puebla,Coutput/pdfs/21121,"Rango de precipitación","800,1000 "
San Felipe Teotlalcingo,Puebla,Coutput/pdfs/21122,"Rango de precipitación","900,1000 "
San Felipe Tepatlán,Puebla,Coutput/pdfs/21123,"Rango de precipitación","2500,3000 "
San Gabriel Chilac,Puebla,Coutput/pdfs/21124,"Rango de precipitación","300,600 "
San Gregorio Atzompa,Puebla,Coutput/pdfs/21125,"Rango de precipitación","800,1000 "
San Jerónimo Tecuanipan,Puebla,Coutput/pdfs/21126,"Rango de precipitación","800,1000 "
San Jerónimo Xayacatlán,Puebla,Coutput/pdfs/21127,"Rango de precipitación","900,1000 "
San José Chiapa,Puebla,Coutput/pdfs/21128,"Rango de precipitación","400,700 "
San José Miahuatlán,Puebla,Coutput/pdfs/21129,"Rango de precipitación","300,600 "
San Juan Atenco,Puebla,Coutput/pdfs/21130,"Rango de precipitación","500,800 "
San Juan Atzompa,Puebla,Coutput/pdfs/21131,"Rango de precipitación","600,800 "
San Martín Texmelucan,Puebla,Coutput/pdfs/21132,"Rango de precipitación","800,1000 "
San Martín Totoltepec,Puebla,Coutput/pdfs/21133,"Rango de precipitación","900,1000 "
San Matías Tlalancaleca,Puebla,Coutput/pdfs/21134,"Rango de precipitación","900,1000 "
San Miguel Ixitlán,Puebla,Coutput/pdfs/21135,"Rango de precipitación","700,800 "
San Miguel Xoxtla,Puebla,Coutput/pdfs/21136,"Rango de precipitación","800,1000 "
San Nicolás Buenos Aires,Puebla,Coutput/pdfs/21137,"Rango de precipitación","300,700 "
San Nicolás de los Ranchos,Puebla,Coutput/pdfs/21138,"Rango de precipitación","900,1300 "
San Pablo Anicano,Puebla,Coutput/pdfs/21139,"Rango de precipitación","700,900 "
San Pedro Cholula,Puebla,Coutput/pdfs/21140,"Rango de precipitación","800,1000 "
San Pedro Yeloixtlahuaca,Puebla,Coutput/pdfs/21141,"Rango de precipitación","700,900 "
San Salvador El Seco,Puebla,Coutput/pdfs/21142,"Rango de precipitación","300,900 "
San Salvador El Verde,Puebla,Coutput/pdfs/21143,"Rango de precipitación","900,1100 "
San Salvador Huixcolotla,Puebla,Coutput/pdfs/21144,"Rango de precipitación","1100,1300 "
San Sebastián Tlacotepec,Puebla,Coutput/pdfs/21145,"Rango de precipitación","2900,4100 "
Santa Catarina Tlaltempan,Puebla,Coutput/pdfs/21146,"Rango de precipitación","700,900 "
Santa Inés Ahuatempan,Puebla,Coutput/pdfs/21147,"Rango de precipitación","700,900 "
Santa Isabel Cholula,Puebla,Coutput/pdfs/21148,"Rango de precipitación","800,1000 "
Santiago Miahuatlán,Puebla,Coutput/pdfs/21149,"Rango de precipitación","400,600 "
Huehuetlán el Grande,Puebla,Coutput/pdfs/21150,"Rango de precipitación","700,900 "
Santo Tomás Hueyotlipan,Puebla,Coutput/pdfs/21151,"Rango de precipitación","600,700 "
Soltepec,Puebla,Coutput/pdfs/21152,"Rango de precipitación","500,900 "
Tecali de Herrera,Puebla,Coutput/pdfs/21153,"Rango de precipitación","600,800 "
Tecamachalco,Puebla,Coutput/pdfs/21154,"Rango de precipitación","500,700 "
Tecomatlán,Puebla,Coutput/pdfs/21155,"Rango de precipitación","800,1000 "
Tehuacán,Puebla,Coutput/pdfs/21156,"Rango de precipitación","400,800 "
Tehuitzingo,Puebla,Coutput/pdfs/21157,"Rango de precipitación","700,900 "
Tenampulco,Puebla,Coutput/pdfs/21158,"Rango de precipitación","1900,2100 "
Teopantlán,Puebla,Coutput/pdfs/21159,"Rango de precipitación","800,1000 "
Teotlalco,Puebla,Coutput/pdfs/21160,"Rango de precipitación","800,1000 "
Tepanco de López,Puebla,Coutput/pdfs/21161,"Rango de precipitación","400,800 "
Tepango de Rodríguez,Puebla,Coutput/pdfs/21162,"Rango de precipitación","1900,2100 "
Tepatlaxco de Hidalgo,Puebla,Coutput/pdfs/21163,"Rango de precipitación","900,1100 "
Tepeaca,Puebla,Coutput/pdfs/21164,"Rango de precipitación","600,900 "
Tepemaxalco,Puebla,Coutput/pdfs/21165,"Rango de precipitación","800,1000 "
Tepeojuma,Puebla,Coutput/pdfs/21166,"Rango de precipitación","800,1000 "
Tepetzintla,Puebla,Coutput/pdfs/21167,"Rango de precipitación","1100,1600 "
Tepexco,Puebla,Coutput/pdfs/21168,"Rango de precipitación","800,1000 "
Tepexi de Rodríguez,Puebla,Coutput/pdfs/21169,"Rango de precipitación","600,900 "
Tepeyahualco,Puebla,Coutput/pdfs/21170,"Rango de precipitación","300,700 "
Tepeyahualco de Cuauhtémoc,Puebla,Coutput/pdfs/21171,"Rango de precipitación","600,700 "
Tetela de Ocampo,Puebla,Coutput/pdfs/21172,"Rango de precipitación","600,1600 "
Teteles de Avila Castillo,Puebla,Coutput/pdfs/21173,"Rango de precipitación","1400,1600 "
Teziutlán,Puebla,Coutput/pdfs/21174,"Rango de precipitación","1100,3600 "
Tianguismanalco,Puebla,Coutput/pdfs/21175,"Rango de precipitación","900,1100 "
Tilapa,Puebla,Coutput/pdfs/21176,"Rango de precipitación","800,1000 "
Tlacotepec de Benito Juárez,Puebla,Coutput/pdfs/21177,"Rango de precipitación","400,800 "
Tlacuilotepec,Puebla,Coutput/pdfs/21178,"Rango de precipitación","2400,2600 "
Tlachichuca,Puebla,Coutput/pdfs/21179,"Rango de precipitación","500,1300 "
Tlahuapan,Puebla,Coutput/pdfs/21180,"Rango de precipitación","900,1100 "
Tlaltenango,Puebla,Coutput/pdfs/21181,"Rango de precipitación","800,1000 "
Tlanepantla,Puebla,Coutput/pdfs/21182,"Rango de precipitación","600,700 "
Tlaola,Puebla,Coutput/pdfs/21183,"Rango de precipitación","2400,2600 "
Tlapacoya,Puebla,Coutput/pdfs/21184,"Rango de precipitación","2400,2600 "
Tlapanalá,Puebla,Coutput/pdfs/21185,"Rango de precipitación","800,1000 "
Tlatlauquitepec Puebla,Coutput/pdfs/21186,"Rango de precipitación","600,4100 "
Tlaxco,Puebla,Coutput/pdfs/21187,"Rango de precipitación","2500,2600 "
Tochimilco,Puebla,Coutput/pdfs/21188,"Rango de precipitación","800,1300 "
Tochtepec,Puebla,Coutput/pdfs/21189,"Rango de precipitación","600,700 "
Totoltepec de Guerrero,Puebla,Coutput/pdfs/21190,"Rango de precipitación","700,900 "
Tulcingo,Puebla,Coutput/pdfs/21191,"Rango de precipitación","700,1000 "
Tuzamapan de Galeana,Puebla,Coutput/pdfs/21192,"Rango de precipitación","2400,3600 "
Tzicatlacoyan,Puebla,Coutput/pdfs/21193,"Rango de precipitación","600,800 "
Venustiano Carranza,Puebla,Coutput/pdfs/21194,"Rango de precipitación","1400,1600 "
Vicente Guerrero,Puebla,Coutput/pdfs/21195,"Rango de precipitación","500,1100 "
Xayacatlán de Bravo,Puebla,Coutput/pdfs/21196,"Rango de precipitación","700,900 "
Xicotepec,Puebla,Coutput/pdfs/21197,"Rango de precipitación","1900,2600 "
Xicotlán,Puebla,Coutput/pdfs/21198,"Rango de precipitación","700,900 "
Xiutetelco,Puebla,Coutput/pdfs/21199,"Rango de precipitación","500,2100 "
Xochiapulco,Puebla,Coutput/pdfs/21200,"Rango de precipitación","900,1600 "
Xochiltepec,Puebla,Coutput/pdfs/21201,"Rango de precipitación","800,1000 "
Xochitlán de Vicente Suárez,Puebla,Coutput/pdfs/21202,"Rango de precipitación","1400,2100 "
Xochitlán Todos Santos,Puebla,Coutput/pdfs/21203,"Rango de precipitación","600,800 "
Yaonáhuac,Puebla,Coutput/pdfs/21204,"Rango de precipitación","1400,3600 "
Yehualtepec,Puebla,Coutput/pdfs/21205,"Rango de precipitación","500,700 "
Zacapala,Puebla,Coutput/pdfs/21206,"Rango de precipitación","600,900 "
Zacapoaxtla,Puebla,Coutput/pdfs/21207,"Rango de precipitación","700,2100 "
Zacatlán,Puebla,Coutput/pdfs/21208,"Rango de precipitación","700,2100 "
Zapotitlán,Puebla,Coutput/pdfs/21209,"Rango de precipitación","400,700 "
Zapotitlán de Méndez,Puebla,Coutput/pdfs/21210,"Rango de precipitación","2000,2500 "
Zaragoza,Puebla,Coutput/pdfs/21211,"Rango de precipitación","700,1100 "
Zautla,Puebla,Coutput/pdfs/21212,"Rango de precipitación","600,1100 "
Zihuateutla,Puebla,Coutput/pdfs/21213,"Rango de precipitación","2400,2600 "
Zinacatepec,Puebla,Coutput/pdfs/21214,"Rango de precipitación","300,500 "
Zongozotla,Puebla,Coutput/pdfs/21215,"Rango de precipitación","1900,2100 "
Zoquiapan,Puebla,Coutput/pdfs/21216,"Rango de precipitación","2400,2600 "
Zoquitlán,Puebla,Coutput/pdfs/21217,"Rango de precipitación","500,3100 "
Amealco de Bonfil,Querétaro,Coutput/pdfs/22001,"Rango de precipitación","700,1000 "
Pinal de Amoles,Querétaro,Coutput/pdfs/22002,"Rango de precipitación","500,1100 "
Arroyo Seco,Querétaro,Coutput/pdfs/22003,"Rango de precipitación","600,900 "
Cadereyta de Montes,Querétaro,Coutput/pdfs/22004,"Rango de precipitación","400,1100 "
Colón,Querétaro,Coutput/pdfs/22005,"Rango de precipitación","400,800 "
Corregidora,Querétaro,Coutput/pdfs/22006,"Rango de precipitación","500,800 "
Ezequiel Montes,Querétaro,Coutput/pdfs/22007,"Rango de precipitación","400,600 "
Huimilpan,Querétaro,Coutput/pdfs/22008,"Rango de precipitación","500,800 "
Jalpan de Serra,Querétaro,Coutput/pdfs/22009,"Rango de precipitación","600,3100 "
Landa de Matamoros,Querétaro,Coutput/pdfs/22010,"Rango de precipitación","600,1300 "
El Marqués,Querétaro,Coutput/pdfs/22011,"Rango de precipitación","400,800 "
Pedro Escobedo,Querétaro,Coutput/pdfs/22012,"Rango de precipitación","500,800 "
Peñamiller,Querétaro,Coutput/pdfs/22013,"Rango de precipitación","400,1100 "
Querétaro,Querétaro,Coutput/pdfs/22014,"Rango de precipitación","500,700 "
San Joaquín,Querétaro,Coutput/pdfs/22015,"Rango de precipitación","600,1000 "
San Juan del Río,Querétaro,Coutput/pdfs/22016,"Rango de precipitación","500,800 "
Tequisquiapan,Querétaro,Coutput/pdfs/22017,"Rango de precipitación","400,600 "
Tolimán,Querétaro,Coutput/pdfs/22018,"Rango de precipitación","400,700 "
Cozumel,Quintana Roo,Coutput/pdfs/23001,"Rango de precipitación","0,1500 "
Felipe Carrillo Puerto,Quintana Roo,Coutput/pdfs/23002,"Rango de precipitación","1100,1500 "
Isla Mujeres,Quintana Roo,Coutput/pdfs/23003,"Rango de precipitación","0,1100 "
Othón P Blanco,Quintana Roo,Coutput/pdfs/23004,"Rango de precipitación","1100,1500 "
Benito Juárez,Quintana Roo,Coutput/pdfs/23005,"Rango de precipitación","0,1300 "
José María Morelos,Quintana Roo,Coutput/pdfs/23006,"Rango de precipitación","1100,1300 "
Lázaro Cárdenas,Quintana Roo,Coutput/pdfs/23007,"Rango de precipitación","0,1500 "
Solidaridad,Quintana Roo,Coutput/pdfs/23008,"Rango de precipitación","1100,1500 "
Tulum,Quintana Roo,Coutput/pdfs/23009,"Rango de precipitación","0,1300 "
Ahualulco,San Luis Potosí,Coutput/pdfs/24001,"Rango de precipitación","200,500 "
Alaquines,San Luis Potosí,Coutput/pdfs/24002,"Rango de precipitación","300,1600 "
Aquismón,San Luis Potosí,Coutput/pdfs/24003,"Rango de precipitación","1500,3000 "
Armadillo de los Infante,San Luis Potosí,Coutput/pdfs/24004,"Rango de precipitación","300,700 "
Cárdenas,San Luis Potosí,Coutput/pdfs/24005,"Rango de precipitación","300,1200 "
Catorce,San Luis Potosí,Coutput/pdfs/24006,"Rango de precipitación","300,700 "
Cedral,San Luis Potosí,Coutput/pdfs/24007,"Rango de precipitación","300,600 "
Cerritos,San Luis Potosí,Coutput/pdfs/24008,"Rango de precipitación","300,700 "
